timestamp,open,high,low,close,volume,ma20,ma60,ma200,bb_mid,bb_std,bb_upper,bb_lower,atr14,adx14,ma200_prev
2020-01-04 05:00:00+00:00,7330.81,7368.47,7321.0,7341.0,3894.95,7323.164500000001,7184.719999999999,,,,,,57.33043901708037,31.422215637670423,
2020-01-04 06:00:00+00:00,7341.0,7362.15,7335.22,7351.5,3585.856,7325.239500000001,7186.6205,,,,,,55.15897908728888,31.259951645844936,
2020-01-04 07:00:00+00:00,7350.92,7358.02,7322.45,7344.13,3706.647,7325.5405,7188.583499999999,,,,,,53.759766295339716,30.715747598775344,
2020-01-04 08:00:00+00:00,7344.11,7359.0,7328.27,7343.0,2428.225,7326.612000000001,7190.411833333333,,,,,,52.11478298852971,30.2295769311969,
2020-01-04 09:00:00+00:00,7343.0,7366.0,7336.0,7360.73,2241.483,7327.344999999999,7192.5955,,,,,,50.53515563220616,29.92114739966406,
2020-01-04 10:00:00+00:00,7360.24,7364.0,7306.0,7314.65,4152.602,7330.442499999999,7194.5895,,,,,,51.0683588013343,28.66078155584214,
2020-01-04 11:00:00+00:00,7313.81,7336.09,7295.2,7333.07,5391.775,7331.2955,7196.847833333333,,,,,,50.34133317266759,27.1673013508218,
2020-01-04 12:00:00+00:00,7333.07,7333.54,7300.62,7309.86,2657.678,7327.638500000001,7198.540666666667,,,,,,49.09695223176277,25.78049830330291,
2020-01-04 13:00:00+00:00,7309.82,7322.76,7286.16,7299.98,4367.667,7324.9924999999985,7200.394833333334,,,,,,48.20431278663689,24.039555171692754,
2020-01-04 14:00:00+00:00,7299.98,7320.0,7294.0,7312.96,3081.921,7323.619500000001,7202.834833333332,,,,,,46.61829044473426,22.422965120911897,
2020-01-04 15:00:00+00:00,7312.64,7327.51,7301.0,7315.45,2678.253,7322.447,7205.970833333334,,,,,,45.18198398439611,21.1630646071945,
2020-01-04 16:00:00+00:00,7315.94,7320.78,7294.14,7304.16,2769.106,7321.902499999999,7208.717500000001,,,,,,43.85755655693921,19.749185330169844,
2020-01-04 17:00:00+00:00,7304.15,7349.25,7302.0,7349.04,3923.154,7325.491,7212.2775,,,,,,44.099873945729264,19.33215654269114,
2020-01-04 18:00:00+00:00,7349.04,7400.0,7269.21,7304.38,15578.14,7325.871000000001,7215.150500000001,,,,,,50.2920258067486,20.15147368436262,
2020-01-04 19:00:00+00:00,7303.97,7350.0,7281.0,7331.35,8165.023,7325.352499999999,7218.8803333333335,,,,,,51.62830967769513,20.912268173057566,
2020-01-04 20:00:00+00:00,7331.87,7349.0,7307.0,7338.47,3861.92,7327.1325,7222.045500000001,,,,,,50.94057327214548,21.6187201982743,
2020-01-04 21:00:00+00:00,7338.36,7362.87,7330.0,7347.26,3428.551,7329.2345000000005,7225.176333333334,,,,,,49.6498180384208,22.584973613649225,
2020-01-04 22:00:00+00:00,7347.33,7355.58,7340.0,7347.39,1406.315,7330.397500000001,7228.335999999999,,,,,,47.21625960710502,23.48220892792594,
2020-01-04 23:00:00+00:00,7347.39,7358.45,7324.65,7350.71,2006.728,7331.4685,7231.9105,,,,,,46.257955349454676,23.595588990090434,
2020-01-05 00:00:00+00:00,7350.54,7390.73,7350.54,7371.57,6223.858,7333.533,7235.518666666667,,,,,,45.82452996735074,24.474073998285217,
2020-01-05 01:00:00+00:00,7371.56,7488.0,7371.56,7458.32,18196.706,7339.398999999999,7241.036666666667,,,,,,50.86849211253995,26.751303993606456,
2020-01-05 02:00:00+00:00,7458.38,7481.0,7431.11,7443.33,6222.825,7343.9905,7246.242166666666,,,,,,50.79859981878712,28.865874703547604,
2020-01-05 03:00:00+00:00,7443.33,7476.98,7438.88,7475.15,3669.822,7350.541499999999,7252.0571666666665,,,,,,49.891556974588,30.829404648492957,
2020-01-05 04:00:00+00:00,7475.19,7495.0,7443.46,7456.42,4960.121,7356.2125,7258.837333333333,,,,,,50.00930290497457,32.86707920496591,
2020-01-05 05:00:00+00:00,7456.4,7465.05,7445.0,7457.48,2471.459,7361.05,7267.014333333334,,,,,,47.8693526974764,34.75920557883366,
2020-01-05 06:00:00+00:00,7458.51,7482.14,7440.0,7456.88,3792.257,7368.1615,7275.1315,,,,,,47.46011321908526,36.72033614492362,
2020-01-05 07:00:00+00:00,7456.88,7470.0,7443.06,7462.98,2817.202,7374.657000000001,7283.1905,,,,,,45.99439084629343,38.54138595629287,
2020-01-05 08:00:00+00:00,7463.42,7470.0,7417.0,7429.69,4476.586,7380.6485,7291.269499999999,,,,,,46.49479150012961,38.95073949789505,
2020-01-05 09:00:00+00:00,7429.86,7437.4,7385.76,7428.0,7125.213,7387.049500000001,7298.8445,,,,,,46.86230639297745,38.0431851520012,
2020-01-05 10:00:00+00:00,7427.72,7430.77,7401.38,7415.59,2855.664,7392.181,7306.264999999999,,,,,,45.6142845077648,37.200456116528336,
2020-01-05 11:00:00+00:00,7415.62,7438.5,7410.38,7422.48,2549.558,7397.532499999999,7313.939,,,,,,44.364692757210165,36.60029064227178,
2020-01-05 12:00:00+00:00,7422.48,7459.69,7421.65,7455.0,4378.745,7405.0745,7322.617833333334,,,,,,43.912928988838004,36.51454465942379,
2020-01-05 13:00:00+00:00,7455.0,7455.0,7414.13,7428.48,4827.743,7409.0464999999995,7331.680166666667,,,,,,43.69557691820671,36.10394193915582,
2020-01-05 14:00:00+00:00,7428.78,7441.6,7424.0,7429.85,2011.618,7415.32,7339.634666666666,,,,,,41.83160713833483,35.72266798462127,
2020-01-05 15:00:00+00:00,7428.54,7474.21,7427.6,7463.59,4686.482,7421.932000000001,7348.238666666667,,,,,,42.17292091416803,36.094795305044975,
2020-01-05 16:00:00+00:00,7463.76,7478.0,7446.5,7457.57,5365.093,7427.887000000001,7352.458666666667,,,,,,41.410569420298884,36.51648522262848,
2020-01-05 17:00:00+00:00,7457.57,7467.0,7445.0,7460.41,2306.351,7433.544500000001,7356.539,,,,,,40.02410017599182,36.83063068267202,
2020-01-05 18:00:00+00:00,7460.4,7465.55,7420.0,7436.25,3974.287,7437.9875,7360.526499999999,,,,,,40.41880730627813,35.90946368311937,
2020-01-05 19:00:00+00:00,7436.25,7446.86,7423.29,7441.83,2671.857,7442.5435,7364.59,,,,,,39.21532107011539,35.054094326391905,
2020-01-05 20:00:00+00:00,7441.9,7441.9,7422.86,7428.73,1708.365,7445.4015,7367.4355000000005,,,,,,37.77422670796429,34.238594912380464,
2020-01-05 21:00:00+00:00,7428.73,7428.76,7361.0,7366.12,7651.424,7440.791500000001,7367.785,,,,,,39.91606765739543,32.49678227126976,
2020-01-05 22:00:00+00:00,7366.05,7383.47,7312.0,7353.16,7070.029,7436.283,7368.504333333333,,,,,,42.16991996758149,32.0879809396514,
2020-01-05 23:00:00+00:00,7353.01,7360.71,7303.0,7354.36,5752.707,7430.2435,7368.775166666667,,,,,,43.27992568418282,31.89561944331627,
2020-01-06 00:00:00+00:00,7354.36,7379.79,7345.0,7373.99,4586.732,7426.1219999999985,7369.648833333334,,,,,,42.6735024210269,31.018686484210804,
2020-01-06 01:00:00+00:00,7374.0,7422.76,7365.0,7420.0,5568.512,7424.248,7370.880999999999,,,,,,43.75110939095357,28.881185087446074,
2020-01-06 02:00:00+00:00,7419.95,7569.0,7417.26,7548.63,19309.469,7428.835499999999,7375.813166666666,,,,,,51.46460157731402,29.354711771799728,
2020-01-06 03:00:00+00:00,7548.6,7580.08,7485.0,7538.65,12640.192,7432.618999999999,7379.523833333334,,,,,,54.579987178934445,29.92659985929331,
2020-01-06 04:00:00+00:00,7538.66,7550.45,7513.3,7526.74,4827.362,7437.4715,7381.9195,,,,,,53.33498809472482,30.45763879768021,
2020-01-06 05:00:00+00:00,7526.75,7539.0,7491.59,7529.72,5044.829,7442.5575,7384.8665,,,,,,52.911774659387326,30.350110819534194,
2020-01-06 06:00:00+00:00,7530.0,7533.16,7509.31,7517.4,2962.553,7447.647999999999,7387.8161666666665,,,,,,50.835933612288194,30.25026341125575,
2020-01-06 07:00:00+00:00,7517.4,7524.08,7505.0,7505.35,2170.668,7451.791500000001,7390.590333333333,,,,,,48.567652639981894,30.029526060088894,
2020-01-06 08:00:00+00:00,7505.36,7550.0,7505.35,7545.0,3999.526,7456.291500000001,7394.422833333333,,,,,,48.28782030855459,30.254225316824016,
2020-01-06 09:00:00+00:00,7544.99,7549.0,7514.0,7546.92,4670.812,7462.2135,7398.917,,,,,,47.33869028651498,30.462874626649484,
2020-01-06 10:00:00+00:00,7546.91,7573.0,7534.06,7555.97,5305.191,7468.519499999999,7403.2368333333325,,,,,,46.73878383747817,31.045437791975196,
2020-01-06 11:00:00+00:00,7556.18,7576.0,7522.64,7540.0,6909.304,7472.339999999999,7406.5415,,,,,,47.21172784908685,31.189645633556914,
2020-01-06 12:00:00+00:00,7539.99,7561.0,7533.15,7553.44,3112.548,7477.133499999999,7410.717666666666,,,,,,45.82874728843782,31.323552915025655,
2020-01-06 13:00:00+00:00,7553.67,7611.81,7481.74,7524.5,12090.946,7480.337999999999,7414.372333333333,,,,,,51.84597962497802,29.80351786350381,
2020-01-06 14:00:00+00:00,7524.83,7555.0,7505.0,7545.15,8067.175,7485.7829999999985,7418.056,,,,,,51.71412393747959,28.39205674423353,
2020-01-06 15:00:00+00:00,7545.15,7549.36,7510.49,7515.92,4250.518,7489.4875,7421.1665,,,,,,50.7966865133739,27.081414276339693,
2020-01-06 16:00:00+00:00,7516.03,7545.33,7507.0,7526.0,4555.788,7494.351,7424.4285,,,,,,49.90620890527576,25.7507546856606,
2020-01-06 17:00:00+00:00,7526.0,7558.75,7524.1,7555.41,3857.265,7503.8155,7428.0019999999995,,,,,,48.81647969775604,24.884507213562713,
2020-01-06 18:00:00+00:00,7555.56,7556.09,7523.01,7530.12,2622.301,7512.6635,7430.979,,,,,,47.6924454336306,24.04023268619022,
2020-01-06 19:00:00+00:00,7529.73,7548.77,7521.04,7537.89,2548.86,7521.839999999999,7434.208333333333,,,,,,46.2665564740856,23.17971419893629,
2020-01-06 20:00:00+00:00,7536.72,7555.5,7533.0,7547.79,2404.108,7530.530000000001,7437.6215,,,,,,44.5689452973652,22.5924869444135,
2020-01-06 21:00:00+00:00,7548.49,7608.0,7545.97,7575.15,7145.073,7538.2875,7441.195166666666,,,,,,45.816163490410524,23.387390617236065,
2020-01-06 22:00:00+00:00,7574.27,7764.31,7572.24,7710.0,21685.455,7546.356,7447.784333333333,,,,,,56.26286609823839,26.086988501421054,
2020-01-06 23:00:00+00:00,7710.0,7808.65,7702.11,7757.39,17815.13,7557.293000000001,7454.856333333333,,,,,,59.85408994836422,28.90527282376625,
2020-01-07 00:00:00+00:00,7757.74,8014.91,7757.0,7890.22,40329.984,7575.467,7464.5289999999995,,,,,,74.0009406663382,32.40861872150154,
2020-01-07 01:00:00+00:00,7890.8,7925.3,7872.34,7908.06,9986.313,7594.384,7474.663666666665,,,,,,72.49801633302832,35.661725626541454,
2020-01-07 02:00:00+00:00,7908.06,7945.82,7894.95,7899.61,7521.971,7613.494499999999,7484.441166666667,,,,,,70.95315802352629,38.745295797542695,
2020-01-07 03:00:00+00:00,7899.43,7919.79,7891.0,7898.59,3836.17,7633.1565,7494.160166666667,,,,,,67.9415038789887,41.50383572979419,
2020-01-07 04:00:00+00:00,7899.0,7908.95,7826.18,7845.89,7928.154,7648.200999999999,7503.188999999999,,,,,,69.00068217334662,42.461393293549605,
2020-01-07 05:00:00+00:00,7844.28,7882.59,7835.66,7873.0,5215.907,7664.505,7511.921666666666,,,,,,67.42420487525045,43.35055388846535,
2020-01-07 06:00:00+00:00,7872.95,7880.04,7855.75,7877.2,3441.377,7680.566500000001,7521.468666666667,,,,,,64.34319024130399,44.17620301231568,
2020-01-07 07:00:00+00:00,7877.0,7898.0,7862.28,7886.66,4769.248,7697.899500000001,7530.7238333333335,,,,,,62.298676652639436,45.078063910984234,
2020-01-07 08:00:00+00:00,7886.95,7909.98,7872.1,7888.0,5300.292,7714.6275000000005,7539.882666666666,,,,,,60.554485463165136,46.00581814587726,
2020-01-07 09:00:00+00:00,7888.0,7888.05,7860.0,7860.0,2960.147,7731.402500000001,7548.428333333332,,,,,,58.232736501510495,46.51894543195021,
2020-01-07 10:00:00+00:00,7860.0,7894.0,7860.0,7892.12,2493.94,7748.751000000001,7557.507166666666,,,,,,56.501826751402604,47.04917424434637,
2020-01-07 11:00:00+00:00,7892.36,7969.0,7883.64,7899.86,12580.304,7767.947999999999,7566.659666666667,,,,,,58.56312484058811,48.130870154133596,
2020-01-07 12:00:00+00:00,7898.9,7918.19,7850.0,7873.09,12034.93,7785.3025,7575.0183333333325,,,,,,59.25075878054607,48.2126627176869,
2020-01-07 13:00:00+00:00,7872.85,7881.98,7810.0,7853.22,8832.703,7800.192999999999,7581.6,,,,,,60.15999029622132,47.30186828749691,
2020-01-07 14:00:00+00:00,7853.95,7888.0,7841.0,7842.98,6156.651,7815.836,7588.260833333334,,,,,,59.21999098934837,46.52425286011141,
2020-01-07 15:00:00+00:00,7842.85,7853.12,7746.0,7769.11,13794.025,7827.397,7593.160166666667,,,,,,62.641420204394905,43.84630958589595,
2020-01-07 16:00:00+00:00,7769.73,7949.0,7733.0,7916.28,22142.845,7845.8215,7600.824500000001,,,,,,73.59560447550956,42.52335159436556,
2020-01-07 17:00:00+00:00,7917.69,7957.8,7883.34,7941.6,12040.759,7864.144,7608.893166666666,,,,,,73.65734701297316,41.38767035274745,
2020-01-07 18:00:00+00:00,7941.6,8133.0,7923.36,8043.07,27119.226,7880.797500000001,7618.663,,,,,,83.37039365490368,41.75680225750695,
2020-01-07 19:00:00+00:00,8044.63,8119.55,8044.62,8077.71,11161.238,7896.813499999999,7628.9085000000005,,,,,,82.87822267955345,42.099567597640764,
2020-01-07 20:00:00+00:00,8077.71,8181.67,8055.0,8165.99,13468.278,7910.602000000001,7641.180166666667,,,,,,86.00620677387107,42.80141820324787,
2020-01-07 21:00:00+00:00,8166.0,8193.0,8007.0,8021.77,19338.925,7916.2875,7651.0763333333325,,,,,,93.14862057573743,42.61581597865214,
2020-01-07 22:00:00+00:00,8023.29,8073.0,7952.0,8055.15,12611.368,7924.0645,7661.7356666666665,,,,,,95.13800482032761,41.57285618363317,
2020-01-07 23:00:00+00:00,8055.16,8215.33,8026.0,8152.49,15744.407,7936.759499999998,7673.902499999999,,,,,,101.8660044760185,41.607192683494844,
2020-01-08 00:00:00+00:00,8150.9,8468.42,8144.02,8437.83,39579.939,7966.3565,7690.282999999999,,,,,,117.7612898705886,42.76455698195788,
2020-01-08 01:00:00+00:00,8435.34,8456.18,8341.79,8376.67,20004.642,7991.539999999999,7706.086166666666,,,,,,117.5204834512608,43.83925240195927,
2020-01-08 02:00:00+00:00,8376.3,8429.59,8260.0,8282.0,14793.888,8011.779999999999,7720.288666666666,,,,,,121.2397346333136,43.794642138065626,
2020-01-08 03:00:00+00:00,8282.0,8343.0,8246.06,8302.62,14584.564,8032.5779999999995,7734.2725,,,,,,119.50403930236267,43.58245982536675,
2020-01-08 04:00:00+00:00,8302.97,8359.59,8289.13,8347.58,6217.554,8055.556999999999,7749.106,,,,,,116.00089363790826,43.47396832412658,
2020-01-08 05:00:00+00:00,8346.9,8381.87,8310.0,8339.26,7107.616,8079.5199999999995,7763.753500000001,,,,,,112.84868694948631,43.494904715878334,
2020-01-08 06:00:00+00:00,8337.94,8368.88,8320.0,8342.0,4659.483,8102.014,7778.849333333334,,,,,,108.27949502452294,43.51434565107639,
2020-01-08 07:00:00+00:00,8342.54,8350.0,8280.0,8301.47,6670.797,8122.094500000001,7793.176666666666,,,,,,105.54524537991416,42.93997791619317,
2020-01-08 08:00:00+00:00,8301.5,8333.0,8267.0,8316.94,6050.018,8144.287000000001,7807.980166666666,,,,,,102.72058499563458,42.21511824512961,
2020-01-08 09:00:00+00:00,8316.49,8323.4,8276.12,8299.8,5029.864,8166.616,7823.5415,,,,,,98.76054321023203,41.542034264856305,
2020-01-08 10:00:00+00:00,8299.8,8372.28,8287.67,8330.01,8172.11,8190.967500000001,7839.822333333333,,,,,,97.74979012378692,41.29842972337575,
2020-01-08 11:00:00+00:00,8330.01,8379.51,8328.39,8335.28,4804.528,8219.276000000002,7856.171,,,,,,94.41909082923077,41.127453689573734,
2020-01-08 12:00:00+00:00,8335.28,8350.25,8278.03,8289.0,6741.599,8237.912,7871.421166666667,,,,,,92.83344148428567,40.11828774224025,
2020-01-08 13:00:00+00:00,8289.0,8427.97,8222.0,8389.33,22946.924,8260.2985,7887.576666666667,,,,,,100.91462423540808,39.831378741778764,
2020-01-08 14:00:00+00:00,8389.34,8390.73,8201.1,8314.97,21617.354,8273.8935,7900.349,,,,,,107.25143679002174,39.226152820309224,
2020-01-08 15:00:00+00:00,8315.01,8366.02,8239.87,8306.39,12736.049,8285.327500000001,7913.144666666666,,,,,,108.60133416216303,38.664157321801795,
2020-01-08 16:00:00+00:00,8308.23,8340.86,8052.96,8119.06,39180.495,8282.981,7923.016666666666,,,,,,121.40838172200856,36.15369326927288,
2020-01-08 17:00:00+00:00,8119.12,8129.47,8012.0,8081.71,18274.399,8285.978,7932.2164999999995,,,,,,121.12706874186512,34.228903493956246,
