date,realized_pnl,unrealized_pnl,equity,position_side,entries_open,position_notional,initial_margin,peak,drawdown_usdt,drawdown_pct
2020-08-31 00:00:00+00:00,-15.070015327738064,0.0,984.929984672262,0,0,0.0,0.0,1009.534694576889,-24.604709904627043,-0.024372327208565414
2020-09-01 00:00:00+00:00,-15.070015327738064,0.0,984.929984672262,0,0,0.0,0.0,1009.534694576889,-24.604709904627043,-0.024372327208565414
2020-09-02 00:00:00+00:00,-15.070015327738064,0.0,984.929984672262,0,0,0.0,0.0,1009.534694576889,-24.604709904627043,-0.024372327208565414
2020-09-03 00:00:00+00:00,-15.070015327738064,0.0,984.929984672262,0,0,0.0,0.0,1009.534694576889,-24.604709904627043,-0.024372327208565414
2020-09-04 00:00:00+00:00,-15.070015327738064,0.0,984.929984672262,0,0,0.0,0.0,1009.534694576889,-24.604709904627043,-0.024372327208565414
2020-09-05 00:00:00+00:00,-15.070015327738064,0.0,984.929984672262,0,0,0.0,0.0,1009.534694576889,-24.604709904627043,-0.024372327208565414
2020-09-06 00:00:00+00:00,-15.070015327738064,0.0,984.929984672262,0,0,0.0,0.0,1009.534694576889,-24.604709904627043,-0.024372327208565414
2020-09-07 00:00:00+00:00,-15.070015327738064,0.0,984.929984672262,0,0,0.0,0.0,1009.534694576889,-24.604709904627043,-0.024372327208565414
2020-09-08 00:00:00+00:00,-15.070015327738064,0.0,984.929984672262,0,0,0.0,0.0,1009.534694576889,-24.604709904627043,-0.024372327208565414
2020-09-09 00:00:00+00:00,-15.070015327738064,0.0,984.929984672262,0,0,0.0,0.0,1009.534694576889,-24.604709904627043,-0.024372327208565414
2020-09-10 00:00:00+00:00,-15.070015327738064,0.0,984.929984672262,0,0,0.0,0.0,1009.534694576889,-24.604709904627043,-0.024372327208565414
2020-09-11 00:00:00+00:00,-15.070015327738064,0.0,984.929984672262,0,0,0.0,0.0,1009.534694576889,-24.604709904627043,-0.024372327208565414
2020-09-12 00:00:00+00:00,-15.070015327738064,0.0,984.929984672262,0,0,0.0,0.0,1009.534694576889,-24.604709904627043,-0.024372327208565414
2020-09-13 00:00:00+00:00,-15.070015327738064,0.0,984.929984672262,0,0,0.0,0.0,1009.534694576889,-24.604709904627043,-0.024372327208565414
2020-09-14 00:00:00+00:00,-15.070015327738064,0.0,984.929984672262,0,0,0.0,0.0,1009.534694576889,-24.604709904627043,-0.024372327208565414
2020-09-15 00:00:00+00:00,-15.070015327738064,0.0,984.929984672262,0,0,0.0,0.0,1009.534694576889,-24.604709904627043,-0.024372327208565414
2020-09-16 00:00:00+00:00,-15.070015327738064,0.0,984.929984672262,0,0,0.0,0.0,1009.534694576889,-24.604709904627043,-0.024372327208565414
2020-09-17 00:00:00+00:00,-15.070015327738064,0.0,984.929984672262,0,0,0.0,0.0,1009.534694576889,-24.604709904627043,-0.024372327208565414
2020-09-18 00:00:00+00:00,-15.070015327738064,0.0,984.929984672262,0,0,0.0,0.0,1009.534694576889,-24.604709904627043,-0.024372327208565414
2020-09-19 00:00:00+00:00,-15.070015327738064,0.0,984.929984672262,0,0,0.0,0.0,1009.534694576889,-24.604709904627043,-0.024372327208565414
2020-09-20 00:00:00+00:00,-15.070015327738064,0.0,984.929984672262,0,0,0.0,0.0,1009.534694576889,-24.604709904627043,-0.024372327208565414
2020-09-21 00:00:00+00:00,-15.070015327738064,0.0,984.929984672262,0,0,0.0,0.0,1009.534694576889,-24.604709904627043,-0.024372327208565414
2020-09-22 00:00:00+00:00,-15.070015327738064,0.0,984.929984672262,0,0,0.0,0.0,1009.534694576889,-24.604709904627043,-0.024372327208565414
2020-09-23 00:00:00+00:00,-15.070015327738064,0.0,984.929984672262,0,0,0.0,0.0,1009.534694576889,-24.604709904627043,-0.024372327208565414
2020-09-24 00:00:00+00:00,-15.070015327738064,0.0,984.929984672262,0,0,0.0,0.0,1009.534694576889,-24.604709904627043,-0.024372327208565414
2020-09-25 00:00:00+00:00,-15.070015327738064,0.0,984.929984672262,0,0,0.0,0.0,1009.534694576889,-24.604709904627043,-0.024372327208565414
2020-09-26 00:00:00+00:00,-15.070015327738064,0.0,984.929984672262,0,0,0.0,0.0,1009.534694576889,-24.604709904627043,-0.024372327208565414
2020-09-27 00:00:00+00:00,-15.070015327738064,0.0,984.929984672262,0,0,0.0,0.0,1009.534694576889,-24.604709904627043,-0.024372327208565414
2020-09-28 00:00:00+00:00,-15.070015327738064,0.0,984.929984672262,0,0,0.0,0.0,1009.534694576889,-24.604709904627043,-0.024372327208565414
2020-09-29 00:00:00+00:00,-15.070015327738064,0.0,984.929984672262,0,0,0.0,0.0,1009.534694576889,-24.604709904627043,-0.024372327208565414
2020-09-30 00:00:00+00:00,-15.070015327738064,0.0,984.929984672262,0,0,0.0,0.0,1009.534694576889,-24.604709904627043,-0.024372327208565414
2020-10-01 00:00:00+00:00,-15.070015327738064,0.0,984.929984672262,0,0,0.0,0.0,1009.534694576889,-24.604709904627043,-0.024372327208565414
2020-10-02 00:00:00+00:00,-15.070015327738064,0.0,984.929984672262,0,0,0.0,0.0,1009.534694576889,-24.604709904627043,-0.024372327208565414
2020-10-03 00:00:00+00:00,-15.070015327738064,0.0,984.929984672262,0,0,0.0,0.0,1009.534694576889,-24.604709904627043,-0.024372327208565414
2020-10-04 00:00:00+00:00,-15.070015327738064,0.0,984.929984672262,0,0,0.0,0.0,1009.534694576889,-24.604709904627043,-0.024372327208565414
2020-10-05 00:00:00+00:00,-15.070015327738064,0.0,984.929984672262,0,0,0.0,0.0,1009.534694576889,-24.604709904627043,-0.024372327208565414
2020-10-06 00:00:00+00:00,-15.070015327738064,0.0,984.929984672262,0,0,0.0,0.0,1009.534694576889,-24.604709904627043,-0.024372327208565414
2020-10-07 00:00:00+00:00,-15.070015327738064,0.0,984.929984672262,0,0,0.0,0.0,1009.534694576889,-24.604709904627043,-0.024372327208565414
2020-10-08 00:00:00+00:00,-15.070015327738064,0.0,984.929984672262,0,0,0.0,0.0,1009.534694576889,-24.604709904627043,-0.024372327208565414
2020-10-09 00:00:00+00:00,-15.070015327738064,0.0,984.929984672262,0,0,0.0,0.0,1009.534694576889,-24.604709904627043,-0.024372327208565414
2020-10-10 00:00:00+00:00,-15.070015327738064,0.0,984.929984672262,0,0,0.0,0.0,1009.534694576889,-24.604709904627043,-0.024372327208565414
2020-10-11 00:00:00+00:00,-15.070015327738064,0.0,984.929984672262,0,0,0.0,0.0,1009.534694576889,-24.604709904627043,-0.024372327208565414
2020-10-12 00:00:00+00:00,-15.070015327738064,0.0,984.929984672262,0,0,0.0,0.0,1009.534694576889,-24.604709904627043,-0.024372327208565414
2020-10-13 00:00:00+00:00,-15.070015327738064,0.0,984.929984672262,0,0,0.0,0.0,1009.534694576889,-24.604709904627043,-0.024372327208565414
2020-10-14 00:00:00+00:00,-15.070015327738064,0.0,984.929984672262,0,0,0.0,0.0,1009.534694576889,-24.604709904627043,-0.024372327208565414
2020-10-15 00:00:00+00:00,-15.070015327738064,0.0,984.929984672262,0,0,0.0,0.0,1009.534694576889,-24.604709904627043,-0.024372327208565414
2020-10-16 00:00:00+00:00,-15.070015327738064,0.0,984.929984672262,0,0,0.0,0.0,1009.534694576889,-24.604709904627043,-0.024372327208565414
2020-10-17 00:00:00+00:00,-15.070015327738064,0.0,984.929984672262,0,0,0.0,0.0,1009.534694576889,-24.604709904627043,-0.024372327208565414
2020-10-18 00:00:00+00:00,-15.070015327738064,0.0,984.929984672262,0,0,0.0,0.0,1009.534694576889,-24.604709904627043,-0.024372327208565414
2020-10-19 00:00:00+00:00,-15.070015327738064,0.0,984.929984672262,0,0,0.0,0.0,1009.534694576889,-24.604709904627043,-0.024372327208565414
2020-10-20 00:00:00+00:00,-15.070015327738064,0.0,984.929984672262,0,0,0.0,0.0,1009.534694576889,-24.604709904627043,-0.024372327208565414
2020-10-21 00:00:00+00:00,-15.070015327738064,0.0,984.929984672262,0,0,0.0,0.0,1009.534694576889,-24.604709904627043,-0.024372327208565414
2020-10-22 00:00:00+00:00,-15.070015327738064,0.0,984.929984672262,0,0,0.0,0.0,1009.534694576889,-24.604709904627043,-0.024372327208565414
2020-10-23 00:00:00+00:00,-15.070015327738064,-0.4135561233747457,984.5164285488872,1,1,100.0,10.0,1009.534694576889,-25.01826602800179,-0.024781977442080216
2020-10-24 00:00:00+00:00,-15.070015327738064,1.0129468221875644,985.9429314944496,1,1,100.0,10.0,1009.534694576889,-23.591763082439456,-0.023368947307281118
2020-10-25 00:00:00+00:00,-15.070015327738064,-0.39218531958969793,984.5377993526723,1,2,200.0,20.0,1009.534694576889,-24.9968952242167,-0.024760808477903073
2020-10-26 00:00:00+00:00,-15.070015327738064,0.07388476736736205,985.0038694396294,1,3,300.0,30.0,1009.534694576889,-24.530825137259626,-0.024299140256433538
2020-10-27 00:00:00+00:00,-15.070015327738064,17.860132064504057,1002.7901167367661,1,4,400.0,40.0,1009.534694576889,-6.744577840122929,-0.0066808777116369455
2020-10-28 00:00:00+00:00,-15.070015327738064,3.6011303359794296,988.5311150082414,1,5,500.0,50.0,1009.534694576889,-21.003579568647638,-0.0208052082622584
2020-10-29 00:00:00+00:00,-15.070015327738064,12.210586536929284,997.1405712091913,1,6,600.0,60.0,1009.534694576889,-12.394123367697716,-0.012277065299763912
2020-10-30 00:00:00+00:00,-15.070015327738064,17.57011467874029,1002.5000993510023,1,7,700.0,70.0,1009.534694576889,-7.034595225886733,-0.006968155986788571
2020-10-31 00:00:00+00:00,-15.070015327738064,31.662481019039404,1016.5924656913014,1,8,800.0,80.0,1016.5924656913014,0.0,0.0
2020-11-01 00:00:00+00:00,-15.070015327738064,29.50508548904739,1014.4350701613093,1,9,900.0,90.0,1016.5924656913014,-2.1573955299920726,-0.0021221832767813753
2020-11-02 00:00:00+00:00,-15.070015327738064,13.534629324738846,998.4646139970008,1,10,1000.0,100.0,1016.5924656913014,-18.127851694300603,-0.017831975256646593
2020-11-03 00:00:00+00:00,-15.070015327738064,52.61946641871605,1037.549451090978,1,11,1100.0,110.0,1037.549451090978,0.0,0.0
2020-11-04 00:00:00+00:00,-15.070015327738064,63.07780168605381,1048.0077863583158,1,12,1200.0,120.0,1048.0077863583158,0.0,0.0
2020-11-05 00:00:00+00:00,-15.070015327738064,204.29478280478045,1189.2247674770424,1,13,1300.0,130.0,1189.2247674770424,0.0,0.0
2020-11-06 00:00:00+00:00,-15.070015327738064,203.42335304885134,1188.3533377211133,1,14,1400.0,140.0,1189.2247674770424,-0.8714297559290571,-0.0007327712807208009
2020-11-07 00:00:00+00:00,-15.070015327738064,119.56129004637262,1104.4912747186345,1,15,1500.0,150.0,1189.2247674770424,-84.73349275840792,-0.0712510326690986
2020-11-08 00:00:00+00:00,-15.070015327738064,194.78835635096453,1179.7183410232265,1,16,1600.0,160.0,1189.2247674770424,-9.506426453815948,-0.007993801267681233
2020-11-09 00:00:00+00:00,-15.070015327738064,177.01861390447831,1161.9485985767403,1,17,1700.0,170.0,1189.2247674770424,-27.276168900302082,-0.022936092189005497
2020-11-10 00:00:00+00:00,-15.070015327738064,172.5564725090572,1157.486457181319,1,18,1800.0,180.0,1189.2247674770424,-31.738310295723295,-0.026688235196325905
2020-11-11 00:00:00+00:00,-15.070015327738064,226.11090883685824,1211.0408935091202,1,19,1900.0,190.0,1211.0408935091202,0.0,0.0
2020-11-12 00:00:00+00:00,-15.070015327738064,311.03053426874374,1295.9605189410058,1,20,2000.0,200.0,1295.9605189410058,0.0,0.0
2020-11-13 00:00:00+00:00,-15.070015327738064,315.62795066608203,1300.5579353383441,1,21,2100.0,210.0,1300.5579353383441,0.0,0.0
2020-11-14 00:00:00+00:00,-15.070015327738064,276.07764726534606,1261.007631937608,1,22,2200.0,220.0,1300.5579353383441,-39.550303400736084,-0.030410258802078594
2020-11-15 00:00:00+00:00,-15.070015327738064,258.00148893666125,1242.9314736089232,1,23,2300.0,230.0,1300.5579353383441,-57.62646172942095,-0.044309030888677214
2020-11-16 00:00:00+00:00,-15.070015327738064,383.7535893055677,1368.6835739778296,1,24,2400.0,240.0,1368.6835739778296,0.0,0.0
2020-11-17 00:00:00+00:00,-15.070015327738064,549.9620225173255,1534.8920071895875,1,25,2500.0,250.0,1534.8920071895875,0.0,0.0
2020-11-18 00:00:00+00:00,-15.070015327738064,570.9909126324461,1555.920897304708,1,26,2600.0,260.0,1555.920897304708,0.0,0.0
2020-11-19 00:00:00+00:00,-15.070015327738064,575.2181323671691,1560.148117039431,1,27,2700.0,270.0,1560.148117039431,0.0,0.0
2020-11-20 00:00:00+00:00,-15.070015327738064,736.7806290627383,1721.7106137350002,1,28,2800.0,280.0,1721.7106137350002,0.0,0.0
2020-11-21 00:00:00+00:00,-15.070015327738064,747.9618145244314,1732.8917991966932,1,29,2900.0,290.0,1732.8917991966932,0.0,0.0
2020-11-22 00:00:00+00:00,-15.070015327738064,690.457321462454,1675.387306134716,1,30,3000.0,300.0,1732.8917991966932,-57.5044930619772,-0.03318412210654709
2020-11-23 00:00:00+00:00,-15.070015327738064,679.4645830045295,1664.3945676767914,1,31,3100.0,310.0,1732.8917991966932,-68.49723151990179,-0.03952770250955928
2020-11-24 00:00:00+00:00,-15.070015327738064,847.7850268593368,1832.7150115315987,1,32,3200.0,320.0,1832.7150115315987,0.0,0.0
2020-11-25 00:00:00+00:00,-15.070015327738064,752.969302957527,1737.899287629789,1,33,3300.0,330.0,1832.7150115315987,-94.81572390180986,-0.0517351161010966
2020-11-26 00:00:00+00:00,-15.070015327738064,401.2463003981294,1386.1762850703913,1,34,3400.0,340.0,1832.7150115315987,-446.5387264612075,-0.24364875261649943
2020-11-27 00:00:00+00:00,383.5212486136771,0.0,1383.521248613677,0,0,0.0,0.0,1832.7150115315987,-449.19376291792173,-0.24509744291477742
2020-11-28 00:00:00+00:00,383.5212486136771,3.275265415165264,1386.7965140288422,1,1,100.0,10.0,1832.7150115315987,-445.9184975027565,-0.24331033177389794
2020-11-29 00:00:00+00:00,386.7241966755783,0.0,1386.7241966755782,0,0,0.0,0.0,1832.7150115315987,-445.9908148560205,-0.2433497909111937
2020-11-30 00:00:00+00:00,386.7241966755783,8.396592234849631,1395.1207889104278,1,1,100.0,10.0,1832.7150115315987,-437.59422262117096,-0.23876828632263658
2020-12-01 00:00:00+00:00,386.7241966755783,-1.695787838239451,1385.0284088373387,1,2,200.0,20.0,1832.7150115315987,-447.68660269426005,-0.24427507816402327
2020-12-02 00:00:00+00:00,386.7241966755783,5.150307830499918,1391.8745045060782,1,3,300.0,30.0,1832.7150115315987,-440.84050702552054,-0.2405395843061876
2020-12-03 00:00:00+00:00,386.7241966755783,9.87627757740225,1396.6004742529806,1,4,400.0,40.0,1832.7150115315987,-436.1145372786182,-0.23796091292674992
2020-12-04 00:00:00+00:00,386.7241966755783,-10.397011533026488,1376.3271851425518,1,5,500.0,50.0,1832.7150115315987,-456.38782638904695,-0.24902280142707178
2020-12-05 00:00:00+00:00,386.7241966755783,4.818345185942118,1391.5425418615202,1,6,600.0,60.0,1832.7150115315987,-441.1724696700785,-0.24072071592919997
2020-12-06 00:00:00+00:00,386.7241966755783,13.122149841903564,1399.8463465174818,1,7,700.0,70.0,1832.7150115315987,-432.8686650141169,-0.23618983982259678
2020-12-07 00:00:00+00:00,386.7241966755783,4.565492168641541,1391.2896888442199,1,8,800.0,80.0,1832.7150115315987,-441.42532268737887,-0.2408586822882408
2020-12-08 00:00:00+00:00,386.7241966755783,-35.7918431582646,1350.9323535173137,1,9,900.0,90.0,1832.7150115315987,-481.78265801428506,-0.2628792010666512
2020-12-09 00:00:00+00:00,350.3276509354886,0.0,1350.3276509354887,0,0,0.0,0.0,1832.7150115315987,-482.38736059611006,-0.26320915011929724
2020-12-10 00:00:00+00:00,350.3276509354886,0.0,1350.3276509354887,0,0,0.0,0.0,1832.7150115315987,-482.38736059611006,-0.26320915011929724
2020-12-11 00:00:00+00:00,350.3276509354886,0.0,1350.3276509354887,0,0,0.0,0.0,1832.7150115315987,-482.38736059611006,-0.26320915011929724
2020-12-12 00:00:00+00:00,350.3276509354886,0.0,1350.3276509354887,0,0,0.0,0.0,1832.7150115315987,-482.38736059611006,-0.26320915011929724
2020-12-13 00:00:00+00:00,350.3276509354886,1.9246582598374011,1352.252309195326,1,1,100.0,10.0,1832.7150115315987,-480.46270233627274,-0.26215898233667567
2020-12-14 00:00:00+00:00,350.3276509354886,2.8619039086692624,1353.189554844158,1,2,200.0,20.0,1832.7150115315987,-479.52545668744074,-0.2616475849601415
2020-12-15 00:00:00+00:00,350.3276509354886,5.216088857095529,1355.5437397925841,1,3,300.0,30.0,1832.7150115315987,-477.1712717390146,-0.2603630508489385
2020-12-16 00:00:00+00:00,350.3276509354886,45.25087074818101,1395.5785216836698,1,4,400.0,40.0,1832.7150115315987,-437.13648984792894,-0.23851852966633058
2020-12-17 00:00:00+00:00,350.3276509354886,82.74556589956345,1433.073216835052,1,5,500.0,50.0,1832.7150115315987,-399.64179469654664,-0.21805997778267028
2020-12-18 00:00:00+00:00,350.3276509354886,91.8757041480262,1442.203355083515,1,6,600.0,60.0,1832.7150115315987,-390.51165644808384,-0.21307822219545935
2020-12-19 00:00:00+00:00,350.3276509354886,116.57064753323613,1466.8982984687248,1,7,700.0,70.0,1832.7150115315987,-365.816713062874,-0.19960370857505072
2020-12-20 00:00:00+00:00,350.3276509354886,102.10847549048846,1452.4361264259771,1,8,800.0,80.0,1832.7150115315987,-380.2788851056216,-0.2074948274624666
2020-12-21 00:00:00+00:00,350.3276509354886,70.31224675748481,1420.6398976929736,1,9,900.0,90.0,1832.7150115315987,-412.07511383862516,-0.224844076272532
2020-12-22 00:00:00+00:00,350.3276509354886,121.88580016184595,1472.2134510973347,1,10,1000.0,100.0,1832.7150115315987,-360.5015604342641,-0.19670355628996194
2020-12-23 00:00:00+00:00,350.3276509354886,91.6144728746241,1441.942123810113,1,11,1100.0,110.0,1832.7150115315987,-390.77288772148586,-0.2132207600541871
2020-12-24 00:00:00+00:00,350.3276509354886,119.30277853400244,1469.6304294694912,1,12,1200.0,120.0,1832.7150115315987,-363.08458206210753,-0.19811295251992178
2020-12-25 00:00:00+00:00,350.3276509354886,178.59817373807974,1528.9258246735685,1,13,1300.0,130.0,1832.7150115315987,-303.78918685803023,-0.16575909781202358
2020-12-26 00:00:00+00:00,350.3276509354886,292.1221741432865,1642.4498250787751,1,14,1400.0,140.0,1832.7150115315987,-190.26518645282363,-0.10381602445315219
2020-12-27 00:00:00+00:00,350.3276509354886,278.3103243257403,1628.637975261229,1,15,1500.0,150.0,1832.7150115315987,-204.07703627036972,-0.11135230245089911
2020-12-28 00:00:00+00:00,350.3276509354886,335.18752509730064,1685.5151760327894,1,16,1600.0,160.0,1832.7150115315987,-147.1998354988093,-0.08031790789763571
2020-12-29 00:00:00+00:00,350.3276509354886,357.67098673931895,1707.9986376748077,1,17,1700.0,170.0,1832.7150115315987,-124.71637385679105,-0.06805006401544433
2020-12-30 00:00:00+00:00,350.3276509354886,476.08258005718625,1826.410230992675,1,18,1800.0,180.0,1832.7150115315987,-6.304780538923751,-0.0034401314439252983
2020-12-31 00:00:00+00:00,350.3276509354886,479.68735122797625,1830.015002163465,1,19,1900.0,190.0,1832.7150115315987,-2.7000093681338058,-0.001473229253400099
2021-01-01 00:00:00+00:00,350.3276509354886,512.6579938636872,1862.985644799176,1,20,2000.0,200.0,1862.985644799176,0.0,0.0
2021-01-02 00:00:00+00:00,350.3276509354886,767.6294973040026,2117.9571482394913,1,21,2100.0,210.0,2117.9571482394913,0.0,0.0
2021-01-03 00:00:00+00:00,350.3276509354886,846.3556762162946,2196.6833271517835,1,22,2200.0,220.0,2196.6833271517835,0.0,0.0
2021-01-04 00:00:00+00:00,350.3276509354886,748.8340937125005,2099.161744647989,1,23,2300.0,230.0,2196.6833271517835,-97.52158250379443,-0.044394920878395694
2021-01-05 00:00:00+00:00,350.3276509354886,942.3482690991015,2292.67592003459,1,24,2400.0,240.0,2292.67592003459,0.0,0.0
2021-01-06 00:00:00+00:00,350.3276509354886,1228.3139550903345,2578.6416060258234,1,25,2500.0,250.0,2578.6416060258234,0.0,0.0
2021-01-07 00:00:00+00:00,350.3276509354886,1506.4542046384643,2856.781855573953,1,26,2600.0,260.0,2856.781855573953,0.0,0.0
2021-01-08 00:00:00+00:00,350.3276509354886,1627.6474645635044,2977.975115498993,1,27,2700.0,270.0,2977.975115498993,0.0,0.0
2021-01-09 00:00:00+00:00,350.3276509354886,1572.9496037834786,2923.277254718967,1,28,2800.0,280.0,2977.975115498993,-54.697860780026076,-0.01836746737585171
2021-01-10 00:00:00+00:00,350.3276509354886,1359.4673398219322,2709.794990757421,1,29,2900.0,290.0,2977.975115498993,-268.18012474157194,-0.09005452172713513
2021-01-11 00:00:00+00:00,350.3276509354886,1038.4769679374542,2388.804618872943,1,30,3000.0,300.0,2977.975115498993,-589.17049662605,-0.19784265273396273
2021-01-12 00:00:00+00:00,1385.8014535522707,0.0,2385.8014535522707,0,0,0.0,0.0,2977.975115498993,-592.1736619467224,-0.19885111157065427
2021-01-13 00:00:00+00:00,1385.8014535522707,9.778284728121037,2395.5797382803917,1,1,100.0,10.0,2977.975115498993,-582.3953772186014,-0.19556757683685833
2021-01-14 00:00:00+00:00,1395.4889969531228,0.0,2395.4889969531228,0,0,0.0,0.0,2977.975115498993,-582.4861185458703,-0.19559804765133781
2021-01-15 00:00:00+00:00,1395.4889969531228,-6.217557282784278,2389.2714396703386,1,1,100.0,10.0,2977.975115498993,-588.7036758286545,-0.19768589494409206
2021-01-16 00:00:00+00:00,1395.4889969531228,-10.134696298550619,2385.354300654572,1,2,200.0,20.0,2977.975115498993,-592.6208148444211,-0.19900126490651382
2021-01-17 00:00:00+00:00,1395.4889969531228,-11.458831205434054,2384.030165747689,1,3,300.0,30.0,2977.975115498993,-593.9449497513042,-0.19944590761020586
2021-01-18 00:00:00+00:00,1383.8754821098753,0.0,2383.8754821098755,0,0,0.0,0.0,2977.975115498993,-594.0996333891176,-0.19949785016573907
2021-01-19 00:00:00+00:00,1383.8754821098753,-2.2471838938290216,2381.6282982160465,1,1,100.0,10.0,2977.975115498993,-596.3468172829466,-0.2002524514658418
2021-01-20 00:00:00+00:00,1383.8754821098753,-4.473964672744203,2379.401517437131,1,2,200.0,20.0,2977.975115498993,-598.573598061862,-0.20100020142766173
2021-01-21 00:00:00+00:00,1379.2603585885315,0.0,2379.2603585885317,0,0,0.0,0.0,2977.975115498993,-598.7147569104613,-0.2010476023773422
2021-01-22 00:00:00+00:00,1379.2603585885315,0.0,2379.2603585885317,0,0,0.0,0.0,2977.975115498993,-598.7147569104613,-0.2010476023773422
2021-01-23 00:00:00+00:00,1379.2603585885315,0.0,2379.2603585885317,0,0,0.0,0.0,2977.975115498993,-598.7147569104613,-0.2010476023773422
2021-01-24 00:00:00+00:00,1379.2603585885315,0.0,2379.2603585885317,0,0,0.0,0.0,2977.975115498993,-598.7147569104613,-0.2010476023773422
2021-01-25 00:00:00+00:00,1379.2603585885315,0.0,2379.2603585885317,0,0,0.0,0.0,2977.975115498993,-598.7147569104613,-0.2010476023773422
2021-01-26 00:00:00+00:00,1379.2603585885315,0.0,2379.2603585885317,0,0,0.0,0.0,2977.975115498993,-598.7147569104613,-0.2010476023773422
2021-01-27 00:00:00+00:00,1379.2603585885315,0.0,2379.2603585885317,0,0,0.0,0.0,2977.975115498993,-598.7147569104613,-0.2010476023773422
2021-01-28 00:00:00+00:00,1379.2603585885315,0.0,2379.2603585885317,0,0,0.0,0.0,2977.975115498993,-598.7147569104613,-0.2010476023773422
2021-01-29 00:00:00+00:00,1379.2603585885315,0.0,2379.2603585885317,0,0,0.0,0.0,2977.975115498993,-598.7147569104613,-0.2010476023773422
2021-01-30 00:00:00+00:00,1379.2603585885315,0.0,2379.2603585885317,0,0,0.0,0.0,2977.975115498993,-598.7147569104613,-0.2010476023773422
2021-01-31 00:00:00+00:00,1379.2603585885315,0.0,2379.2603585885317,0,0,0.0,0.0,2977.975115498993,-598.7147569104613,-0.2010476023773422
